url,title,category,description,publisher,cover type/page num.,ISBN-10,ISBN-13,best bellers rank,review score,num. of reviews,frequently bought togheter
https://www.amazon.com.br/sol-%C3%A9-para-todos/dp/8503009498/,O sol é para todos,"['Livros', 'Literatura e Ficção', 'Estados Unidos']","Um dos maiores clássicos da literatura mundial. O sol é para todos ganhou o Prêmio Pulitzer em 1961 e deu origem a um filme homônimo, vencedor do Oscar de melhor roteiro adaptado, em 1962. Lançado pela primeira vez em 1960, até hoje vende mais de um milhão de cópias por ano em língua inglesa. Uma história atemporal sobre tolerância, perda da inocência e conceito de justiça.  Nesta emocionante história ambientada no Sul dos Estados Unidos da década de 1930, região envenenada pela violência do preconceito racial, vemos um mundo de grande beleza e ferozes desigualdades através dos olhos de uma menina de inteligência viva e questionadora, enquanto seu pai, um advogado local, arrisca tudo para defender um homem negro injustamente acusado de cometer um terrível crime.Uma história sobre raça e classe, inocência e justiça, hipocrisia e heroísmo, tradição e transformação, O sol é para todos permanece tão importante hoje quanto foi em sua primeira edição, em 1960, durante os anos turbulentos da luta pelos direitos civis dos negros nos Estados Unidos.Considerado um dos romances norte-americanos mais importantes do século XX, O sol é para todos surpreende pela atualidade de seu enredo e estilo. A lamentável permanência do tema, o racismo, percorre a narrativa de Scout, criança sensível, filha do advogado Atticus Finch, responsável pela defesa de um homem negro acusado de estuprar uma mulher branca em Maycomb, pequeno município de Alabama, no sul dos Estados Unidos, no início dos anos 1930.Os sentimentos que cercam a família e a cidade de Scout - desde que Atticus se dispôs a cuidar do famigerado caso - são nossos velhos conhecidos: preconceito racial e social, conformismo diante das injustiças e a mais pura malícia destilada em relações banais e familiares. Apesar da crua humanidade desses personagens, Scout enxerga a realidade com o frescor dos olhos infantis, e conta sua história, deixando um improvável rastro de esperança.Scout narra a rotina de um ambiente rural e pacato, as férias de verão com o irmão, Jem, e o melhor amigo deles, Dill, a curiosidade com os vizinhos, as travessuras inventadas, as aventuras na escola e a vida em família.O conjunto de pequenos casos nos transporta a um lugar de aparente quietude. No entanto, esse suposto relaxamento se transforma e desespero quando vemos a reação da população de Maycomb diante de denúncia contra Tom Robinson.O impacto da publicação e da contínua exposição de O sol é para todos o fez figurar em dezenas de listas e pesquisas, tendo sido escolhido pelo Library Journal como o melhor romance do século XX e eleito pelos leitores da Modern Library um dos 100 melhores romances em língua inglesa desde 1900. O livro apareceu pela primeira vez em uma lista feita por bibliotecários em 2006 como o livro que todos deveriam ler antes de morrer, seguido da Bíblia. Um clássico moderno que continua a emocionar jovens e adultos.",Editora : José Olympio; 49ª edição (10 outubro 2006),Capa comum : 349 páginas,ISBN-10 : 8503009498,ISBN-13 : 978-8503009492,Ranking dos mais vendidos: Nº 542 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",11.570 avaliações de clientes,"['Vá, coloque um vigia', 'Cem anos de solidão', 'Ensaio sobre a cegueira (Nova edição)', 'O apanhador no campo de centeio', 'O velho e o mar', 'Fahrenheit 451']"
https://www.amazon.com.br/Tudo-%C3%A9-rio-Carla-Madeira/dp/6555871784/,Tudo é rio,"['Livros', 'Literatura e Ficção', 'Ficção']","Tudo é rio é o livro de estreia de Carla Madeira. Com uma narrativa madura, precisa e ao mesmo tempo delicada e poética, o romance narra a história do casal Dalva e Venâncio, que tem a vida transformada após uma perda trágica, resultado do ciúme doentio do marido, e de Lucy, a prostituta mais depravada e cobiçada da cidade, que entra no caminho deles, formando um triângulo amoroso.Na orelha do livro, Martha Medeiros escreve: “Tudo é rio é uma obra-prima, e não há exagero no que afirmo. É daqueles livros que, ao ser terminado, dá vontade de começar de novo, no mesmo instante, desta vez para se demorar em cada linha, saborear cada frase, deixar-se abraçar pela poesia da prosa. Na primeira leitura, essa entrega mais lenta é quase impossível, pois a correnteza dos acontecimentos nos leva até a última página sem nos dar chance para respirar. É preciso manter-se à tona ou a gente se afoga.”A metáfora do rio se revela por meio da narrativa que flui – ora intensa, ora mais branda – de forma ininterrupta, mas também por meio do suor, da saliva, do sangue, das lágrimas, do sêmen, e Carla faz isso sem ser apelativa, sem sentimentalismo barato, com a habilidade que só os melhores escritores possuem.",Editora : Record; 10ª edição (8 fevereiro 2021),Capa comum : 210 páginas,ISBN-10 : 6555871784,ISBN-13 : 978-6555871784,Ranking dos mais vendidos: Nº 20 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",29.426 avaliações de clientes,"['Véspera', 'A natureza da mordida', 'Pequena coreografia do adeus', 'O peso do pássaro morto', 'Pessoas normais', 'A Biblioteca da Meia-Noite']"
https://www.amazon.com.br/Pessoas-normais-Sally-Rooney/dp/8535932569/,Pessoas normais,"['Livros', 'Literatura e Ficção', 'Ficção']","Uma história única e envolvente sobre dois jovens que devem enfrentar a eletricidade do primeiro amor em meio às sutilezas das classes sociais e dos problemas familiares. Sally Rooney é a voz da geração millennial.Na escola, no interior da Irlanda, Connell e Marianne fingem não se conhecer. Ele é a estrela do time de futebol, ela é solitária e preza por sua privacidade. Mas a mãe de Connell trabalha como empregada na casa dos pais de Marianne, e quando o garoto vai buscar a mãe depois do expediente, uma conexão estranha e indelével cresce entre os dois adolescentes ― contudo, um deles está determinado a esconder a relação.Um ano depois, ambos estão na universidade, em Dublin. Marianne encontrou seu lugar em um novo mundo enquanto Connell fica à margem, tímido e inseguro. Ao longo dos anos da graduação, os dois permanecem próximos, como linhas que se encontram e separam conforme as oportunidades da vida. Porém, enquanto Marianne se embrenha em um espiral de autodestruição e Connell começa a duvidar do sentido de suas escolhas, eles precisam entender até que ponto estão dispostos a ir para salvar um ao outro. Uma história de amor entre duas pessoas que tentam ficar separadas, mas descobrem que isso pode ser mais difícil do que tinham imaginado.“O fenômeno literário da década.” ― The Guardian",Editora : Companhia das Letras; 1ª edição (30 setembro 2019),Capa comum : 264 páginas,ISBN-10 : 8535932569,ISBN-13 : 978-8535932560,Ranking dos mais vendidos: Nº 158 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,5",8.611 avaliações de clientes,"['Tudo o que eu sei sobre o amor', 'A Biblioteca da Meia-Noite', 'Tudo é rio', 'Cleopatra e Frankenstein', 'Belo mundo, onde você está', 'Daisy Jones and The Six: Uma história de amor e música']"
https://www.amazon.com.br/Pequena-coreografia-adeus-Aline-Bei/dp/6559210413/,Pequena coreografia do adeus,"['Livros', 'Literatura e Ficção', 'Ficção']","Em seu segundo livro, Aline Bei ― autora do premiado O peso do pássaro morto ― constrói um retrato tão sensível quanto brutal sobre família, amor e abandono. Livro finalista dos prêmios Jabuti e São Paulo de Literatura 2022.Julia é filha de pais separados: sua mãe não suporta a ideia de ter sido abandonada pelo marido, enquanto seu pai não suporta a ideia de ter sido casado. Sufocada por uma atmosfera de brigas constantes e falta de afeto, a jovem escritora tenta reconhecer sua individualidade e dar sentido à sua história, tentando se desvencilhar dos traumas familiares.Entre lembranças da infância e da adolescência, e sonhos para o futuro, Julia encontra personagens essenciais para enfrentar a solidão ao mesmo tempo que ensaia sua própria coreografia, numa sequência de movimentos de aproximação e afastamento de seus pais que lhe traz marcas indeléveis.Escrito com a prosa original que fez de Aline Bei uma das grandes revelações da literatura brasileira contemporânea, Pequena coreografia do adeus é um romance emocionante que mostra como nossas relações moldam quem somos.Aline Bei narra como quem se posiciona à beira do abismo, o corpo em espera, o instante que se aproxima. Ler Pequena coreografia do adeus é acompanhar essa queda, íngreme e definitiva, mas também sublime e transformadora. ― Carola SaavedraA experimentação formal que sublinhou o estilo marcante de Aline Bei, em sua estreia com O peso do pássaro morto, sedimenta-se neste segundo romance, trazendo-nos a história dolorosa de Júlia Terra ― personagem complexa, cujas margens familiares vão se dissipando. A trama urdida com lirismo entrelaça a educação afetiva, a violência e a experiência do desamor, revelando o paradoxo da condição humana ― a um só tempo precária e (por meio da escrita) redentora. ― João Anzanello Carrascoza",Editora : Companhia das Letras; 1ª edição (26 abril 2021),Capa comum : 264 páginas,ISBN-10 : 6559210413,ISBN-13 : 978-6559210411,Ranking dos mais vendidos: Nº 219 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,7",7.853 avaliações de clientes,"['O peso do pássaro morto', 'Antes que o café esfrie', 'Tudo é rio', 'A natureza da mordida', 'Véspera', 'Água viva: Edição comemorativa']"
https://www.amazon.com.br/Mil-Milh%C3%A3o-Sem-Cortar-Cafezinho/dp/8595083274/,Do Mil ao Milhão. Sem Cortar o Cafezinho.,"['Livros', 'Administração, Negócios e Economia', 'Investimentos']","Em seu primeiro livro, Thiago Nigro, criador da plataforma O Primo Rico, ensina aos leitores os três pilares para atingir a independência financeira: gastar bem, investir melhor e ganhar mais. Por meio de dados e de sua própria experiência como investidor e assessor, Nigro mostra que a riqueza é possível para todos – basta estar disposto a aprender e se dedicar.",Editora : HarperCollins; 1ª edição (10 novembro 2018),Capa comum : 192 páginas,ISBN-10 : 8595083274,ISBN-13 : 978-8595083271,Ranking dos mais vendidos: Nº 187 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,7",35.188 avaliações de clientes,"['Método Financeiro Do Primo Rico', 'Pai rico, pai pobre - edição de 20 anos atualizada e ampliada: o que os ricos ensinam a seus filhos sobre dinheiro', 'O homem mais rico da Babilônia', 'Os segredos da mente milionária: Aprenda a enriquecer mudando seus conceitos sobre o dinheiro e adotando os hábitos das pessoas bem-sucedidas', 'A psicologia financeira: lições atemporais sobre fortuna, ganância e felicidade', 'O rei dos dividendos: A saga do filho de imigrantes pobres que se tornou o maior investidor pessoa física da bolsa de valores brasileira']"
https://www.amazon.com.br/rei-dos-dividendos-imigrantes-investidor/dp/6555644745/,O rei dos dividendos: A saga do filho de imigrantes pobres que se tornou o maior investidor pessoa física da bolsa de valores brasileira,"['Livros', 'Biografias e Histórias Reais', 'Profissionais e Universitários']","O livro que você tem em mãos é uma inspiração para a riqueza, mas não só: ao compartilhar momentos de humor e astúcia, dor e alegria, Barsi vai se mostrando, pouco a pouco, como realmente é, em toda a sua humanidade.E é isso o que faz desta obra também uma inspiração para nos tornamos, mais do que investidores competentes, pessoas melhores. – Fabio Baroni, Felipe Ruiz e Louise Barsi, sócios fundadores do AGFMenino pobre, criado sozinho pela mãe num cortiço, Luiz Barsi Filho se tornou uma lenda no mundo dos investimentos.Não foi da noite para o dia. Ele começou a investir no final dos anos 1960, passou por sucessivas crises e planos econômicos, e prosperou em (quase) todos os momentos.Isso só foi possível porque criou um jeito próprio de operar no mercado, avesso à especulação e amparado no conhecimento profundo das empresas às quais se associa, sempre de olho nos dividendos pagos.Após décadas trabalhando com disciplina, Barsi tornou-se um dos poucos bilionários brasileiros – maior acionista individual do Banco do Brasil e dono de parte respeitável de grandes conglomerados, como Unipar e Klabin.Aos 83 anos, segue enxergando oportunidades onde outros veem crises e investindo cada centavo em novas ações de boas empresas.Nesta autobiografia, ele expõe sua filosofia para quem deseja aprender a investir com solidez. E narra sua história pessoal para inspirar quem busca superar adversidades e ser bem-sucedido no mercado e na vida.",Editora : Editora Sextante; 1ª edição (10 novembro 2022),Capa comum : 256 páginas,ISBN-10 : 6555644745,ISBN-13 : 978-6555644746,Ranking dos mais vendidos: Nº 238 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",4.449 avaliações de clientes,"['O jeito Warren Buffett de investir: Os segredos do maior investidor do mundo', 'Faça Fortuna com Ações, Antes que seja Tarde', 'O investidor inteligente', 'A psicologia financeira: lições atemporais sobre fortuna, ganância e felicidade', 'Guia Suno dividendos: A estratégia para investir na geração de renda passiva', 'Do Mil ao Milhão. Sem Cortar o Cafezinho.']"
https://www.amazon.com.br/Uma-hist%C3%B3ria-filosofia-Vol-II-Renascimento/dp/6587138853/,Uma história da filosofia - Vol.II - do Renascimento a Hume,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Aclamada como a melhor história da filosofia disponível em língua inglesa, a obra de Frederick Copleston, inédita no Brasil, é uma narrativa ao mesmo tempo objetiva e abrangente do itinerário filosófico no Ocidente. O autor apresenta a evolução do pensamento filosófico segundo os seus protagonistas, partindo do contexto histórico de cada um deles. Influências, convergências e divergências, tudo é apresentado com a necessária clareza para um leitor que Copleston supunha iniciante. Sua obra é, portanto, ao mesmo tempo um vislumbre de toda a tradição filosófica e uma via de acesso a ela.Neste segundo volume da edição brasileira, reuniu-se a história das investigações filosóficas desde as origens do Renascimento até a filosofia empirista britânica, passando pelo surgimento do racionalismo. O percurso cobre as raízes do pensamento moderno, com seus antecedentes em Guilherme de Ockham, a efervescência intelectual do humanismo italiano e o advento dos grandes sistemas filosóficos. Metódico sem deixar de ser acessível, Copleston analisa o contexto, a vida e o pensamento de René Descartes, G. W. Leibniz, Thomas Hobbes e David Hume, dentre outros.",Editora : Vide; 1ª edição (29 abril 2022),Capa comum : 1116 páginas,ISBN-10 : 6587138853,ISBN-13 : 978-6587138855,"Ranking dos mais vendidos: Nº 7,595 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",119 avaliações de clientes,"['Uma história da filosofia - Vol. III - do Iluminismo francês a Nietzsche', 'Uma história da filosofia - Vol. IV - do utilitarismo a Sartre', 'Uma História Da Filosofia - Vol. I', 'Filosofia Medieval. Uma Introdução', 'Mitologia e filosofia: O sentido dos grandes mitos gregos', 'Tomás De Aquino - Introdução À Vida E À Obra Do Grande Pensador Medieval']"
https://www.amazon.com.br/Uma-Hist%C3%B3ria-Filosofia-Gr%C3%A9cia-Medieval/dp/6587138632/,Uma História Da Filosofia - Vol. I,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Aclamada como a melhor história da filosofia disponível em língua inglesa, a obra de frederick copleston, inédita no brasil, é uma narrativa ao mesmo tempo objetiva e abrangente do itinerário filosófico no ocidente. O autor apresenta a evolução do pensamento filosófico segundo os seus protagonistas, partindo do contexto histórico de cada um deles. Influências, convergências e divergências, tudo é apresentado com a necessária clareza para um leitor que copleston supunha iniciante. Sua obra é, portanto, ao mesmo tempo um vislumbre de toda a tradição filosófica e uma via de acesso a ela. neste primeiro volume, a presente edição reúne a história da filosofia greco-romana antiga e a história da filosofia medieval até o século xiii. O leitor poderá acompanhar as raízes da filosofia na grécia e o seu posterior desenvolvimento, que passa pelo legado latino e a queda do império romano e deságua nos baluartes do pensamento medieval. Períodos e escolas obscuros, ou muitas vezes simplificados, tais como os sofistas, o estoicisimo, o neoplatonismo, a patrística, o renascimento carolíngio e mesmo as influências judaicas e islâmicas na filosofia medieval, todos encontram aqui uma apreciação histórica sóbria e honesta.",Editora : Vide; 1ª edição (29 outubro 2021),Capa comum : 1052 páginas,ISBN-10 : 6587138632,ISBN-13 : 978-6587138633,"Ranking dos mais vendidos: Nº 1,386 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",304 avaliações de clientes,"['Uma história da filosofia - Vol.II - do Renascimento a Hume', 'Uma história da filosofia - Vol. III - do Iluminismo francês a Nietzsche', 'Uma história da filosofia - Vol. IV - do utilitarismo a Sartre', 'Filosofia Medieval. Uma Introdução', 'Tomás De Aquino - Introdução À Vida E À Obra Do Grande Pensador Medieval', 'Filosofia: Antiguidade e Idade Média - Vol I: Antiguidade e Idade Média (Volume 1)']"
https://www.amazon.com.br/Quest%C3%B5es-disputadas-sobre-verdade-Aquino/dp/8584911677/,Questões disputadas sobre a verdade,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Na primavera de 1256, Tomás foi nomeado em Paris para o mais alto posto universitário do medievo: magister in sacrae paginae — mestre no estudo das Escrituras, para a exegese das quais se fazia uso da gramática, da retórica, da dialética e da filosofia. Enquanto permaneceu no ofício, até 1259, compôs numerosas obras, entre elas estas Quaestiones disputatae de veritate, conjunto de 29 questões disputadas sobre aspectos da fé e da condição humana, preparadas para os debates que ele presidia durante a Quaresma e o Advento.A disputa não somente era uma das técnicas habituais de ensino universitário (com a lectio e a praedicatio), mas se tornou um método obrigatório na Ordem dos Pregadores. A quaestio começava por uma discussão, chamada disputatio, para a qual o mestre escolhia uma ou mais teses e designava alguns alunos para a altercação. A principal função da disputa era exercitar os estudantes na formulação de argumentos, e o mestre controlava o exercício por meio de intervenções durante a sessão. Após a disputa oral, o mestre fazia a determinatio repetindo, reorganizando e, em certos casos, corrigindo os argumentos a favor e contra a tese. Ele dava, por fim, sua própria resposta e as soluções para cada um dos argumentos.Traduzidas integralmente pela primeira vez ao português, as Questões disputadas sobre a verdade são fruto dos primórdios do fecundo e perene ensino do Doutor Angélico como mestre em teologia.",Editora : Ecclesiae; 1ª edição (24 abril 2023),Capa comum : 984 páginas,ISBN-10 : 8584911677,ISBN-13 : 978-8584911677,"Ranking dos mais vendidos: Nº 5,789 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,5",15 avaliações de clientes,"['Uma história da filosofia - Vol. IV - do utilitarismo a Sartre', 'A espiritualidade dos leigos', 'Dicionário Enciclopédico do pensamento de Santo Tomás de Aquino', 'O Ente e a Essência - Edição Bilíngue', 'Comentário ao Do Ente da Essência de Santo Tomás de Aquino', 'Natureza e modelo']"
https://www.amazon.com.br/Trag%C3%A9dia-esperan%C3%A7a-hist%C3%B3ria-mundo-Volumes/dp/8595071829/,Tragédia e esperança: Uma história do mundo em nosso tempo (2 Volumes),"['Livros', 'História']","O caráter absurdamente trágico do período examinado neste livro é óbvio para todos; já a esperança que o autor nutria com relação ao futuro, meio século após a sua publicação, carece de uma série de ponderações para que se afirme justificada. Tragédia e esperança considera os anos entre 1895 e 1950 como um período de transição entre um mundo regido pela Europa e pelo espírito do século XIX, e o verdadeiro início do século XX, após a Segunda Guerra Mundial. Nesse intervalo, estão todas as atrocidades das duas grandes guerras, a depressão econômica mundial, a dramática influência do avanço da ciência e da tecnologia, e mudanças de paradigma de uma profundidade jamais vista antes. Como historiador interpretativo, que dedicou toda sua vida universitária a despojar a análise histórica das categorias conceituais consagradas que atrapalham a compreensão de fatos novos, Quigley tenta mostrar cada evento em toda a complexidade de seu contexto, e assim nos dá uma imagem do mundo que inclui as influências de diferentes culturas e a visão de umas sobre as outras.",Editora : Vide Editorial; 1ª edição (10 maio 2023),Encadernação para biblioteca : 1400 páginas,ISBN-10 : 8595071829,ISBN-13 : 978-8595071827,"Ranking dos mais vendidos: Nº 10,360 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",14 avaliações de clientes,"['A Terceira Guerra Mundial já começou', 'Personas sexuais: Arte e decadência de Nefertiti a Emily Dickinson', 'Quo Vadis: romance do tempo de Nero (Edição Integral)', 'Homens comuns: O Batalhão de Polícia da Reserva 101 e a Solução Final na Polônia', 'Uma história da filosofia - Vol. IV - do utilitarismo a Sartre', 'Filhos da revolução']"
https://www.amazon.com.br/Filhos-revolu%C3%A7%C3%A3o-Eugen-Rosenstock-Huessy/dp/8595072000/,Filhos da revolução,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","O autor concebeu o plano deste livro em 1917, no campo de batalha de Verdun. A Grande Guerra, que outros historiadores tentaram explicar pelos padrões da história anterior, não é, para ele, apenas um novo capítulo a ser acrescentado: um evento dessas dimensões exige que se reescreva toda a história, pois muda a perspectiva sobre o passado e dá início a um novo futuro. Quando a solidariedade entre milhões de homens pregou todos os soldados sobreviventes na mesma cruz da realidade, a história do mundo tornou-se a nossa própria história. Em vez de encará-la como um espetáculo a ser contemplado de fora, Rosenstock-Huessy a lê como a nossa própria autobiografia. Partindo do presente, o audacioso pensador alemão interpreta a história moderna do Ocidente como um único milênio, fundado por uma revolução total, e todas as suas convulsões históricas — como a Revolução Russa, a Francesa, a Inglesa, a Alemã e a Americana, mas também o conflito das investiduras, a guerra entre guelfos e gibelinos e os estados em guerra no Renascimento italiano — são tratadas como o dia presente, o que põe diante dos nossos olhos um legado indiviso, que devemos receber antes que passe e seja enterrado.",Editora : Vide Editorial; 1ª edição (3 outubro 2023),Capa comum : 664 páginas,ISBN-10 : 8595072000,ISBN-13 : 978-8595072008,"Ranking dos mais vendidos: Nº 69,657 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",3 avaliações de clientes,"['Homens comuns: O Batalhão de Polícia da Reserva 101 e a Solução Final na Polônia', 'A guerra cultural: Reflexões críticas para uma Nova Direita', 'Quo Vadis: romance do tempo de Nero (Edição Integral)', 'Personas sexuais: Arte e decadência de Nefertiti a Emily Dickinson', 'A máquina de matar: Biografia definitiva de Che Guevara']"
https://www.amazon.com.br/Manual-Diagn%C3%B3stico-Estat%C3%ADstico-Transtornos-Mentais/dp/6558820935/,Manual Diagnóstico e Estatístico de Transtornos Mentais - DSM-5-TR: Texto Revisado,"['Livros', 'Saúde e Família']","O Manual diagnóstico e estatístico de transtornos mentais, 5ª edição, texto revisado (DSM-5-TR), é recurso imprescindível para o diagnóstico e a classificação de transtornos mentais, seja na prática clínica, seja na pesquisa na área de saúde mental.Com contribuições de mais de 200 especialistas e baseado na literatura científica mais recente, o DSM-5-TR traz os códigos da CID-10-MC implementados desde 2013 e apresenta um novo transtorno na Seção II – o transtorno do luto prolongado. Além disso, os textos de todos os transtornos foram amplamente revisados, incluindo as seções sobre características associadas, desenvolvimento e curso, fatores de risco e prognóstico, questões diagnósticas relativas à cultura, questões diagnósticas relativas ao sexo e ao gênero, marcadores diagnósticos, associação com pensamentos e comportamentos suicidas, diagnóstico diferencial e muito mais.Este manual é recurso fundamental para psiquiatras e demais profissionais da saúde, incluindo psicólogos, enfermeiros, terapeutas ocupacionais, bem como assistentes sociais e especialistas forenses e legais.",Editora : Artmed; 5ª edição (20 janeiro 2023),Capa dura : 1152 páginas,ISBN-10 : 6558820935,ISBN-13 : 978-6558820932,Ranking dos mais vendidos: Nº 245 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,8",744 avaliações de clientes,"['Psicopatologia e Semiologia dos Transtornos Mentais', 'Manual Clínico dos Transtornos Psicológicos: Tratamento Passo a Passo', 'Terapia cognitivo-comportamental: teoria e prática', 'Avanços em Psicopatologia: Avaliação e Diagnóstico Baseados na CID-11', 'Classificação de Transtornos Mentais e de Comportamento da CID 10: Descrições Clínicas e Diretrizes Diagnósticas', 'Referência Rápida aos Critérios Diagnósticos do DSM-5-TR']"
https://www.amazon.com.br/Psicodiagn%C3%B3stico-Claudio-Simon-Hutz/dp/8582713118/,Psicodiagnóstico,"['Livros', 'Volta às Aulas', 'Universitários, Técnicos e Profissionais']","Psicodiagnóstico, segundo livro da Coleção Avaliação Psicológica, traz ao leitor informações abrangentes e atuais sobre o tema. Reunindo importantes profissionais da área, a obra aborda: o processo psicodiagnóstico, as especificidades do psicodiagnóstico de crianças, adolescentes e idosos, a avaliação de inteligência e personalidade, e o psicodiagnóstico nas alterações psicológicas mais prevalentes.",Editora : Artmed; 1ª edição (11 abril 2016),Capa comum : 428 páginas,ISBN-10 : 8582713118,ISBN-13 : 978-8582713112,"Ranking dos mais vendidos: Nº 5,247 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",761 avaliações de clientes,"['Psicometria', 'Avaliação Psicológica da Inteligência e da Personalidade', 'Psicopatologia e Semiologia dos Transtornos Mentais', 'Psicodiagnóstico-V', 'Laudo Psicológico e Outros Documentos Técnicos: Laudos, atestados, pareceres, relatórios, declarações e prontuários', 'Avaliação psicológica: Aspectos teóricos e práticos']"
https://www.amazon.com.br/Terapia-cognitivo-comportamental-Judith-S-Beck/dp/6558820250/,Terapia cognitivo-comportamental: teoria e prática,"['Livros', 'Saúde e Família', 'Psicologia e Aconselhamento']","O livro clássico Judith S. Beck sobre a terapia cognitivo-comportamental (TCC), recurso fundamental para terapeutas e estudantes da área da psicologia, chega a sua 3ª edição amplamente atualizado. Além de apresentar os princípios da técnica, o livro aborda como desenvolver a relação terapêutica, fazer uma conceitualização de caso, planejar o tratamento, estruturar sessões e implementar técnicas cognitivo-comportamentais e experienciais. Ao longo do livro, também disponível no formato e-book, o leitor poderá acompanhar os casos de dois clientes, um com depressão e ansiedade moderada, e outro com traços de personalidade borderline, que ilustram como um terapeuta habilidoso administra a TCC. A autora também apresenta a terapia cognitiva orientada para a recuperação (CT-R) ao lado da TCC tradicional, inclui dicas clínicas, questões para reflexão e exercícios práticos, além de demonstrar como integrar estratégias de modalidades como terapia de aceitação e compromisso, terapia comportamental dialética e terapia cognitiva baseada em mindfulness ao tratamento.",Editora : Artmed; 3ª edição (29 julho 2021),Capa comum : 432 páginas,ISBN-10 : 6558820250,ISBN-13 : 978-6558820253,Ranking dos mais vendidos: Nº 170 em Livros (Conheça o Top 100 na categoria Livros),"Avaliações dos clientes: 4,9",2.207 avaliações de clientes,"['Técnicas de Terapia Cognitiva: Manual do Terapeuta', 'Aprendendo a Terapia Cognitivo-Comportamental: Um Guia Ilustrado', 'Questionamento Socrático para Terapeutas: Aprenda a Pensar e a Intervir como um Terapeuta Cognitivo-comportamental', 'Manual Diagnóstico e Estatístico de Transtornos Mentais - DSM-5-TR: Texto Revisado', 'Psicopatologia e Semiologia dos Transtornos Mentais', 'Regulação Emocional em Psicoterapia: Um Guia para o Terapeuta Cognitivo-Comportamental']"
https://www.amazon.com.br/Psicometria-Claudio-Simon-Hutz/dp/8582712359/,Psicometria,"['Livros', 'Volta às Aulas', 'Universitários, Técnicos e Profissionais']","Primeiro livro da coleção Avaliação Psicológica, Psicometria é uma introdução concisa e acessível à área, em que os autores abordam: -  o uso de métodos, técnicas e testes  - o desenvolvimento, a adaptação e a validação de testes  - os aspectos éticos envolvidos  - as formas de construir e administrar testes  - a validade e a fidedignidade  - o sistema de avaliação de testes psicológicos – Satepsi",Editora : Artmed; 1ª edição (22 junho 2015),Capa comum : 192 páginas,ISBN-10 : 8582712359,ISBN-13 : 978-8582712351,"Ranking dos mais vendidos: Nº 22,648 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",321 avaliações de clientes,"['Psicodiagnóstico', 'Avaliação Psicológica da Inteligência e da Personalidade', 'Psicometria: Teoria dos testes na psicologia e na educação', 'Avaliação psicológica: Aspectos teóricos e práticos', 'Psicodiagnóstico-V', 'Princípios Básicos de Análise do Comportamento']"
