url,title,category,description,publisher,cover type/page num.,ISBN-10,ISBN-13,best bellers rank,review score,num. of reviews,frequently bought togheter
https://www.amazon.com.br/F%C3%A9don-Ed-Bolso-Plat%C3%A3o/dp/6557133659/,Fédon - Ed. Bolso,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","No Fédon Platão mostra o vigor de sua arte de escrever dramas filosóficos sobre temas de interesse geral à vida humana. O tema do diálogo é a imortalidade da alma, mas, como faz em outros diálogos do mesmo período, entre os quais Banquete e República, Platão cria uma obra multifacetada que aborda aspectos da filosofia e da vida humana de um modo geral.(Da obra)",Editora : Vozes De Bolso; 1ª edição (2 março 2022),Capa comum : 168 páginas,ISBN-10 : 6557133659,ISBN-13 : 978-6557133651,"Ranking dos mais vendidos: Nº 87,071 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",5 avaliações de clientes,"['Apologia de Sócrates', 'Eutífron, Apologia de Sócrates e Críton, de Platão: Obras IV', 'O Banquete - edição bilíngue: Platão', 'Teeteto - Platão', 'Fedro', 'Diálogos V – O Banquete, Mênon (ou Da Virtude), Timeu, Crítias']"
https://www.amazon.com.br/origem-retorno-Avicena/dp/8546903948/,A origem e o retorno,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","As obras de Avicena contribuíram decisivamente para o estabelecimento definitivo da filosofia árabe. A origem e o retorno é um escrito independente e pouco conhecido, uma das primeiras obras a conter elementos essenciais da metafísica de Avicena. Numa exposição lógico-metafísica, Ibn Sina quer mostrar nesta obra o itinerário da alma humana desde a sua chegada ao mundo dos corpos até o seu retorno ao Criador Altíssimo. Os argumentos apresentados por ele falam da existência de seres possíveis por sua essência e de seres necessários por intermédio de outros seres, e de um Ser Necessário por si mesmo, por sua própria essência, ou seja, Deus, cujos atributos são longamente detalhados por esse filósofo. A obra culmina na indicação que Ibn Sinafaz da verdadeira felicidade que o ser humano pode atingir, bem como do verdadeiro sofrimento ao qual o homem está sujeito. Estão presentes nesta exposição elementos de filosofia e da religião muçulmana que o nosso filósofo sempre tenta aproximar, pois, para ele, uma não exclui a outra - as duas se complementam.",Editora : WMF Martins Fontes - POD; 2ª edição (24 agosto 2022),Capa comum : 270 páginas,ISBN-10 : 8546903948,ISBN-13 : 978-8546903948,"Ranking dos mais vendidos: Nº 161,638 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",6 avaliações de clientes,"['O filósofo autodidata', 'Discurso decisivo', 'Avicena: a viagem da alma', 'Averrois: a arte de governar', 'Proslógio', 'Comentário sobre a república']"
https://www.amazon.com.br/Sabedoria-Grega-Epim%C3%AAnides-Anaximandro-Anax%C3%ADmenes/dp/8534937486/,"A Sabedoria Grega (II): Epimênides, Ferécides, Tales, Anaximandro, Anaxímenes, Onomácrito","['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Depois dos textos relativos à sabedoria coletiva de Dioniso e Apolo, encontram-se, neste segundo volume, os testemunhos diretos e indiretos dos primeiros sábios, dos primeiros homens que deixaram uma marca individual da sua excelência cognoscitiva. Trata-se, sobretudo, de Epimênides e Ferécides, dois personagens apolíneos: o primeiro foi um adivinho do futuro e do passado, um xamã que dormiu - dizem os textos - um sono de cinquenta e sete anos, um homem religioso que purificou a cidade de Atenas das maldições divinas, um poeta que compete com Orfeu no entretecer mitos sobre os deuses; o segundo foi o suposto mestre de Pitágoras e o primeiro prosador de enigmas, que por meio da imagem das sagradas núpcias entre a Terra e Zeus, nos dá a chave, cheia de símbolos, para uma interpretação física do mundo. Depois deles seguem Tales, Anaximandro, Anaxímenes e os chamados jônicos.",Editora : Paulus Editora; 1ª edição (1 dezembro 2013),Capa comum : 376 páginas,ISBN-10 : 8534937486,ISBN-13 : 978-8534937481,"Ranking dos mais vendidos: Nº 88,500 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",9 avaliações de clientes,"['A Sabedoria Grega (III): Heráclito', 'A Sabedoria Grega (I)', 'Platão e Aristóteles na Doutrina do Noüs de Plotino', 'Da natureza', 'Pitágoras e os pitagóricos - Uma breve história', 'Teeteto - Platão']"
https://www.amazon.com.br/Sabedoria-Grega-I-Giorgio-Colli/dp/8534931968/,A Sabedoria Grega (I),"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Giorgio Colli, estudioso de filosofia, filólogo e historiador, lecionou Filosofia Antiga na Universidade de Pisa por 30 anos. Essa experiência possibilitou-lhe escrever A Sabedoria Grega, livro que, segundo a crítica, é sua obra-prima. Fruto de intensa e longa pesquisa, atestada pelos índices de nomes e fontes e pela extensa bibliografia consultada, o trabalho do autor aprofunda-se naquela que é comumente definida como filosofia pré-socrática. Para tanto, ele abraça um grande desafio: em vez de procurar sustentação em interpretações da sabedoria grega nas obras de filósofos posteriores a ela, ele tentará remontar às origens da sabedoria para encontrar o que havia antes dela, qual seria seu pano de fundo.",Editora : Paulus Editora; 1ª edição (1 fevereiro 2011),Capa comum : 440 páginas,ISBN-10 : 8534931968,ISBN-13 : 978-8534931960,"Ranking dos mais vendidos: Nº 71,341 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",10 avaliações de clientes,"['A Sabedoria Grega (II): Epimênides, Ferécides, Tales, Anaximandro, Anaxímenes, Onomácrito', 'A Sabedoria Grega (III): Heráclito', 'Shanzhai: Desconstrução em chinês', 'Pitágoras e os pitagóricos - Uma breve história', 'Corpus hermeticum græcum: Prefácio, introdução, tradução e glossário grego-português de David Pessoa de Lira', 'A Filosofia Antes de Sócrates: uma Introdução com Textos e Comentários']"
https://www.amazon.com.br/Sobre-Prazeres-Coment%C3%A1rio-D%C3%A9cimo-Arist%C3%B3teles/dp/8563160621/,Sobre os Prazeres. Comentário ao Décimo Livro da Ética de Aristóteles,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Santo Tomás de Aquino foi um dos grandes libertadores do intelecto humano, já nos disse G. K. Chesterton. E basta olharmos à inumerável quantidade de assuntos tratados pelo Doutor Angélico, desde temas filosóficos até às mais complexas contemplações teológicas, e teremos diante de nós um colossal monumento em honra da inteligência humana.Esta pequena edição traz os seus comentários ao Décimo Livro da Ética de Aristóteles, examinando as causas e os efeitos, a bondade e a malícia dos prazeres.O prazer é entendido por alguns como a finalidade dos atos da virtude, mas a felicidade, conforme a opinião de todos, parece ser o real fim dela. Então, ele determina com proeminência a definição de prazer, o seu propósito e, por fim, a sua intenção.Por Aristóteles ter estudado as virtudes na Ética, transitou brevemente acerca do prazer. Ele tratara do estudo no Sétimo Livro, tomando-o como matéria da continência, utilizando-se de uma potentíssima distinção dos prazeres sensíveis e corporais.Contudo, a finalidade neste livro é diversa. Aqui, pretendo inicialmente determinar a noção de prazer como meio para atingir a felicidade, com sincera preeminência no prazer inteligível e espiritual. (...) Os homens frequentemente escolhem os prazeres, ainda que fundados em maldades, e afastam-se do bem, porque este os entristeceria. Entretanto, isso é um erro, porque é certo que o homem, ansioso por ser virtuoso e feliz, deve escolher o prazer a fuga da tristeza referente aos males, evitando uma vida de atos que incorra nas operações más e que careça das virtuosas.",Editora : Ecclesiae; 1ª edição (1 novembro 2013),Capa comum : 138 páginas,ISBN-10 : 8563160621,ISBN-13 : 978-8563160621,"Ranking dos mais vendidos: Nº 7,206 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",92 avaliações de clientes,"['Onze Lições Sobre a Virtude', 'A Imortalidade da Alma a A Razão Superior e Inferior', 'As Virtudes Morais', 'Sobre a vida feliz - Ed. Bolso', 'O Bem. Questões Disputadas Sobre a Verdade. Questão 21', 'O Ente e a Essência - Edição Bilíngue']"
https://www.amazon.com.br/Categorias-Arist%C3%B3teles/dp/8539307855/,Categorias: Com prefácio de Francis Wolff,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Para Aristóteles, a filosofia se ocupa de todas as coisas existentes, mesmo não tendo a ciência de cada uma delas. Porém, para fazê-lo, devemos considerar todas as coisas em algum sentido que nos permita estudá-las como um conjunto. Diante desse desafio, o filósofo grego propõe que a multiplicidade de seres, a partir de suas propriedades gerais, pode ser classificada com base em dez conceitos fundamentais – as chamadas categorias. Constituindo a espinha dorsal da filosofia aristotélica, esta obra pavimentou, como paradigma primeiro, o caminho para vasta e variada tradição filosófica, lógica e epistemológica, sobretudo no Ocidente.",Editora : Editora Unesp; 1ª edição (16 agosto 2019),Capa comum : 288 páginas,ISBN-10 : 8539307855,ISBN-13 : 978-8539307852,"Ranking dos mais vendidos: Nº 30,941 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",129 avaliações de clientes,"['Da Interpretação', 'Isagoge', 'Comentário ao Sobre a Interpretação de Aristóteles', 'De Anima', 'Metafísica de Aristóteles (Vol. I - Ensaio Introdutório): Volume I - Ensaio Introdutório: 1', 'Metafísica de Aristóteles (Vol. II - Texto grego com tradução ao lado): Volume II - Texto grego com tradução ao lado: 2']"
https://www.amazon.com.br/Tratado-sobre-Unidade-Intelecto-bil%C3%ADngue/dp/6586224160/,Tratado sobre a Unidade do Intelecto - Edição bilíngue,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Obra inédita no país, a publicação do Tratado sobre a Unidade do Intelecto de Alberto Magno preenche importante lacuna no estudo da filosofia medieval. Ainda mais interessante esta edição por colocar, frente a frente, os textos em latim e português,cuja tradução foi elaborada pelo prof. Dr. Matteo Raschietti, da Universidade Federal do ABC (UFABC). A investigação filosófica sobre a natureza do intelecto, no século XIII, foi um lugar de pesquisa apaixonada e de debate acalorado que, junto com arecepção de novas categorias conceituais, ensejou contraposições que se prolongaram nas épocas sucessivas. Entre inúmeros estudos e modelos, dois destaques: o modelo fiel à psicologia aristotélica, que considera a alma como forma do corpo e que, enquanto tal, está submetida à mesma corrupção; no lado oposto, o modelo platônico, caracterizado por um dualismo antropológico radical: a alma humana é princípio de vida incompatível com a morte, totalmente isenta da corruptibilidade da matéria, autossubsistente e imortal. A contribuição que Alberto Magno oferecerá a este debate constituirá o argumento específico do De unitate intellectus. O dominicano Alberto Magno (Albrecht Von Bollstädt), conhecido ainda em vida como Doctor universalis e Doctor expertus (chegando a ganhar o epíteto Magnus quando idoso), teve um papel central na discussão acerca da unicidade ou pluralidade do intelecto possível para toda espécie humana, ao lado de outros pensadores como o confrade Tomás de Aquino e o mestre da Faculdade de Artes de Paris Síger de Brabante. Nascido na Alemanha (circa 1200), o dominicano Doctor Universalis concluiu a redação do De unitate intellectus em 1263. Morreu em 1280, foi canonizado em 1931, quando recebeu o título de Doutor da Igreja pelo Papa Pio XI. Esta edição traz estudo introdutório, o texto em latim estabelecido na Opera Omnia, a tradução do prof. Raschietti com notas explicativas e uma tabela cronológica com o estágio atual das pesquisas sobre a vida e a obra de Alberto Magno, coordenadas pelo Instituto Alberto Magno, de Colônia, Alemanha.",Editora : Madamu; Primeira edição (1 janeiro 2022),Capa comum : 236 páginas,ISBN-10 : 6586224160,ISBN-13 : 978-6586224160,"Ranking dos mais vendidos: Nº 166,010 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",4 avaliações de clientes,"['A Unidade do Intelecto, Contra os Averroístas', 'O Ser e a Inteligência', 'Questões disputadas sobre a verdade', 'Os princípios da filosofia de Santo Tomás de Aquino', 'O Trivium De Santo Agostinho', 'Comentário ao Do Ente da Essência de Santo Tomás de Aquino']"
https://www.amazon.com.br/Avicena-Viagem-Rosalie-Helena-Pereira/dp/8527302942/,Avicena: a viagem da alma,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Avicena: A Viagem da Alma, ou a busca do conhecimento, que a Editora Perspectiva lança na coleção Estudos, apresenta não só o riquíssimo pensamento árabe-muçulmano do Medievo (séculos IX e X), como a tradução e a análise lúcida e profunda do texto alegórico-místico de Ibn Sînâ, o Avicena (980-1037) - A Epistola de Hayy ibn Yaqzân. Rosalie Helena de Souza Pereira, com linguagem rigorosa e clara, introduzirá o leitor nas respostas, plenas de categorias aristotélicas enquadradas em referencial neo-platônico, às perguntas existenciais que ainda hoje perseguem o homem: 'De onde viemos?', 'Onde estamos?', 'Para onde iremos?'. Na busca de um acordo entre filosofia e fé, o presente volume é uma imersão no universo das ideias desse grande médico-filósofo - Avicena - que marcou a cultura muçulmana, judaica e cristã e, especialmente, a universidade europeia, livrando-a dos limites da velha escolástica. Uma obra imperdível não só para filósofos e cientistas, mas também para todos os interessados nas humanidades e estudantes em geral.",Editora : Perspectiva; 1ª edição (22 maio 2019),Capa comum : 384 páginas,ISBN-10 : 8527302942,ISBN-13 : 978-8527302944,"Ranking dos mais vendidos: Nº 136,176 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",15 avaliações de clientes,"['Compreender Al-Fárábí e Avicena', 'O Intelecto em Ibn Sina (Avicena)', 'A origem e o retorno', 'A Linguagem dos Passáros', 'Averrois: a arte de governar']"
https://www.amazon.com.br/Ensaios-Sobre-Tempo-Filosofia-Antiga/dp/8539101548/,Ensaios sobre o tempo na filosofia Antiga,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","As formas básicas de conceber metaforicamente o tempo - como circunferência e como linha reta - estão intimamente relacionadas com dois modos elementares, porém evidentemente não os únicos, de se experienciar o tempo. Os gregos vivenciaram-no tanto como um processo repetitivo, quanto como um escoar irreversível.",Editora : Annablume Editora; 1ª edição (20 dezembro 2022),Capa comum : 172 páginas,ISBN-10 : 8539101548,ISBN-13 : 978-8539101542,"Ranking dos mais vendidos: Nº 218,176 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 3,8",5 avaliações de clientes,"['Os sentidos do tempo em Aristóteles', 'As origens da alma - Os gregos e o conceito de alma de Homero a Aristóteles', 'O exercício da razão no mundo clássico', 'Catábases: Estudos sobre viagens aos infernos na antiguidade', 'Platão e as temporalidades: A Questão metodológica', 'Platão - Helenismo e diferença']"
https://www.amazon.com.br/Teogonia-Origem-dos-Deuses-Hesiodo/dp/8585219319/,Teogonia a origem dos deuses,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Hesíodo (VIII-VII a.C.), junto com Homero, é o mais antigo poeta grego cujas obras chegaram a nós. Em Teogonia - A origem dos deuses, podemos contemplar a excepcional tradução de Jaa Torrano que inclui um brilhante ensaio introdutório, desenvolvido a partir de seus estudos a respeito do pensamento religioso grego.",Editora : Iluminuras; 1ª edição (1 janeiro 2000),Capa comum : 159 páginas,ISBN-10 : 8585219319,ISBN-13 : 978-8585219314,"Ranking dos mais vendidos: Nº 3,738 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,8",325 avaliações de clientes,"['Os trabalhos e os dias', 'Hinos homéricos: Tradução, notas e estudo', 'Trabalhos e dias', 'Tragédias', 'Teogonia: Trabalhos e dias: 307', 'Metamorfoses']"
https://www.amazon.com.br/Versos-Dourados-Pit%C3%A1goras-Antoine-Fabre-DOlivet/dp/8572839968/,Os Versos Dourados de Pitágoras,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","“Os antigos costumavam comparar ao ouro tudo o que consideravam sem defeitos e belo por excelência: assim, entendiam por Idade do ouro a idade das virtudes e da felicidade, e pelos Versos Dourados os versos nos quais estava encerrada a mais pura das doutrinas.Atribuíam constantemente esses versos a Pitágoras não porque acreditassem que esse filósofo os houvesse composto ele próprio, mas porque sabiam que aquele entre seus discípulos que era deles o autor, neles havia exposto a exata doutrina de seu mestre, e criara todos com base nas máximas saídas de sua boca. Esse discípulo, recomendável por suas luzes e, sobretudo, por seu apego aos preceitos de Pitágoras, chamava-se Lísis.Após a morte desse filósofo, e quando seus inimigos, transitoriamente triunfantes, suscitaram em Crotona e em Mesaponto a terrível perseguição que custou a vida de um grande número de pitagóricos, esmagados sob os destroços de sua escola incendiada, ou forçados a morrer de fome no templo das Musas, Lísis, que felizmente escapara desses desastres, refugiou-se na Grécia, onde, desejoso de expandir a seita de Pitágoras, cujos princípios eram então alvo de calúnia, julgou necessário redigir uma espécie de formulário que contivesse as bases da moral e as principais regras de conduta oferecidas por esse homem célebre.É a essa atitude generosa que devemos os versos filosóficos que tentei traduzir para o francês. Esses versos, chamados de dourados pela razão por mim indicada, contêm as opiniões de Pitágoras, e são tudo o que nos resta de verdadeiramente autêntico no que diz respeito a um dos maiores homens da antiguidade.”ANTOINE FABRE D’OLIVET",Editora : Edipro; 1ª edição (1 fevereiro 2017),Capa comum : 176 páginas,ISBN-10 : 8572839968,ISBN-13 : 978-8572839969,"Ranking dos mais vendidos: Nº 6,766 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",173 avaliações de clientes,"['Pitágoras e os pitagóricos - Uma breve história', 'Em Busca Da Sabedoria', 'Uttara Gita: A busca e a conquista da unidade e o caminho para a libertação espiritual', 'Luz no Caminho: Com Prefácio de Lúcia Helena Galvão', 'O filósofo autodidata', 'Corpus Hermeticum']"
https://www.amazon.com.br/Os-pensadores-origin%C3%A1rios-Anaximandro/dp/8532655440/,Os pensadores originários - Ed. Bolso,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Originários são os pensadores que, no que pensam, sempre encontram a realidade dando origem a tudo em tudo. Todo pensamento é integrado; aglutina sempre o real com a realização. E quando a aglutinação restitui à realização do real sua proveniência no mistério da realidade, temos um pensador originário. Anaximandro, Parmênides e Heráclito são os pensadores originários da história do Ocidente. São tecelões da realidade. Pensam, numa copertinência essencial, o real em sua realização. Pensar o real em sua realização originariamente é tecer a realidade nas peripécias de sua vigência e nas vicissitudes de sua irrupção.",Editora : Vozes De Bolso; 1ª edição (1 novembro 2017),Capa comum : 112 páginas,ISBN-10 : 8532655440,ISBN-13 : 978-8532655448,"Ranking dos mais vendidos: Nº 15,856 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",188 avaliações de clientes,"['Da natureza', 'Que é isto - a filosofia? Edição de Bolso', 'Identidade e diferença - Edição de Bolso', 'Heráclito. Fragmentos Contextualizados', 'Da alma - Ed. Bolso', 'Tratado sobre a clemência - Ed. de Bolso: Edição de Bolso']"
https://www.amazon.com.br/Introdu%C3%A7%C3%A3o-Filosofia-Pr%C3%A9-Socr%C3%A1tica-Andr%C3%A9-Laks/dp/8534935807/,Introdução à Filosofia Pré-socrática,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","Os filósofos pré-socráticos não se consideravam como tal. Para eles, Sócrates não figurava como uma referência, ou melhor, um herdeiro, ou mesmo um contemporâneo. E foi apenas tardiamente, com a última geração deles, que passaram a ser designados como filósofos. Porém, se os filósofos pré-socráticos só são filósofos e pré-socráticos de um ponto de vista retroativo, convém interrogar-se sobre o processo pelo qual se tornaram tais, pondo em evidência não só a construção, mas também a possível legitimidade desse título, pois não se trata, ao contrário do que sugere um termo hoje corrompido, de uma simples invenção. A importância desse questionamento certamente diz respeito ao fato de que, ao investigarmos acerca dos filósofos pré-socráticos, estamos remetendo às origens da filosofia grega e, por conseguinte, ocidental.",Editora : Paulus Editora; 1ª edição (1 abril 2013),Capa comum : 160 páginas,ISBN-10 : 8534935807,ISBN-13 : 978-8534935807,"Ranking dos mais vendidos: Nº 69,710 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",15 avaliações de clientes,"['A Filosofia Antes de Sócrates: uma Introdução com Textos e Comentários', 'As origens do pensamento grego', 'Pitágoras e os pitagóricos - Uma breve história', 'Da natureza', 'Filósofos Pré-socráticos', 'O pensamento de Immanuel Kant']"
https://www.amazon.com.br/Plat%C3%A3o-platonismo-Apar%C3%AAncia-realidade-epistemologia/dp/8515031779/,"Platão e platonismo: Aparência e realidade na ontologia, na epistemologia e na ética","['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","A interpretação de Platão e do platonismo aqui apresentada gira em torno de três afirmações principais. Primeiro, os elementos centrais do pensamento platônico são as Formas, cuja concepção passa por mudanças nos diálogos, mas elas se mantêm como as entidades explicativas básicas. Segundo, as noções epistemológicas platônicas centrais são o discernimento e o entendimento, e não o conhecimento proposicional. Terceiro, a ética platônica gira em torno da escolha de um ideal adequado para a vida individual e comunitária, que consiste num objetivo geral digno e numa estrutura de caráter adequada ao ideal escolhido.",Editora : Edições Loyola; 1ª edição (3 fevereiro 2006),Capa comum : 368 páginas,ISBN-10 : 8515031779,ISBN-13 : 978-8515031771,"Ranking dos mais vendidos: Nº 76,621 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 5,0",12 avaliações de clientes,"['A imagem do dialético nos diálogos tardios de Platão', 'Plato Ethicus - A filosofia é vida', 'Paradigmas da verdade em Platão', 'Platão: Leituras', 'Estudos platônicos - Sobre o ser e o aparecer, o belo e o bem', 'A cosmologia de Platão e suas dimensões éticas']"
https://www.amazon.com.br/Riso-Ensaio-Sobre-Significado-C%C3%B4mico/dp/8552100258/,O Riso: Ensaio sobre o significado do cômico,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Filosofia']","O Riso reúne três artigos escritos pelo filósofo francês Henri Bergson em 1899 para a Revue de Paris, reunidos em livro no ano seguinte.Nestes três textos, o autor busca elucidar o significado do cômico e o que está por trás do riso como fenômeno social.As formas desajeitadas, os desvios de padrão e o feio são alguns dos motivadores do riso.Decorre daí a hipótese de Bergson de que o cômico depende de certa insensibilidade humana, uma exigência de que o outro se encaixe em padrões sociais.O pensamento original e incisivo de Bergson, neste e em outros ensaios, o tornou um dos mais influentes filósofos modernos, com ideias que impactam a intelectualidade até hoje.",Editora : Edipro; 1ª edição (1 fevereiro 2018),Capa comum : 128 páginas,ISBN-10 : 8552100258,ISBN-13 : 978-8552100256,"Ranking dos mais vendidos: Nº 19,955 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,6",168 avaliações de clientes,"['Humor: O papel fundamental do riso na cultura', 'História do riso e do escárnio', 'Ensaio sobre os dados imediatos da consciência', 'Cinco Ensaios Sobre Humor e Análise do Discurso', 'Ha! A Ciência do Humor', 'A doença, o sofrimento e a morte entram num bar: Uma espécie de manual de escrita humorística']"
https://www.amazon.com.br/fim-imp%C3%A9rio-cognitivo-afirma%C3%A7%C3%A3o-epistemologias/dp/8551304844/,O fim do império cognitivo: A afirmação das epistemologias do Sul,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Ciências Sociais']","Neste livro, Boaventura de Sousa Santos desenvolve o seu conceito de “epistemologias do Sul”, delineando um universo teórico, metodológico e pedagógico que desafia o domínio do pensamento eurocêntrico. Partindo de conhecimentos nascidos nas lutas sociais, oriundos de experiências de povos marginalizados que resistem ativamente ao capitalismo, ao colonialismo e a patriarcado, as epistemologias do Sul representam formas de conhecimento que são geralmente desacreditadas, apagadas e ignoradas pelas culturas dominantes do Norte global. Observando o declínio da eficácia das soluções sociais e políticas estabelecidas para combater a desigualdade e a discriminação, o autor sugere que a justiça global só pode existir através de uma mudança epistemológica que garanta a justiça cognitiva global. Essa mudança cria estratégias alternativas de mobilização política e de ativismo, fornecendo aos grupos sociais oprimidos os meios que lhes permitam representar o mundo como seu, nos seus próprios termos, e transformá-lo com as suas aspirações.",Editora : Autêntica; 1ª edição (5 junho 2019),Capa comum : 480 páginas,ISBN-10 : 8551304844,ISBN-13 : 978-8551304846,"Ranking dos mais vendidos: Nº 57,762 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,9",241 avaliações de clientes,"['Descolonizar: Abrindo a História do Presente (Coedição Autêntica / Boitempo)', 'Didática, decolonialidade e epistemologias do sul: uma proposta insurgente contra a neoliberalização do ensino escolar e universitário', 'Historias Locais / Projeto Globais - Colonialidade, Saberes Subalternos', 'O pluriverso dos direitos humanos: A diversidade das lutas pela dignidade', 'A gramática do tempo: Para uma nova cultura política', 'Por uma pedagogia decolonial na américa latina: reflexões em torno do pensamento de paulo freire e orlando fals borda']"
https://www.amazon.com.br/neocolonialismo-espreita-estruturais-sociedade-brasileira/dp/6586111609/,O neocolonialismo à espreita: Mudanças estruturais na sociedade brasileira,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","Neste livro, o economista e professor Marcio Pochmann analisa a sociedade brasileira nas primeiras décadas do século XXI a partir de aspectos econômicos e sociais que permitem compreender o curso atual da chamada mudança de época. Esta se baseia na hipótese de que tenha havido um esgotamento do modelo urbano e industrial que prevaleceu, ainda que de modo inconcluso, entre as décadas de 1930 e 1980, ao mesmo tempo em que ocorreu uma transição acelerada a uma sociedade de serviços que desmobilizou formas de organização coletivas e fortaleceu opções individualistas e reacionárias.",Editora : Edições Sesc; Reimpressão edição (20 novembro 2021),Capa comum : 244 páginas,ISBN-10 : 6586111609,ISBN-13 : 978-6586111606,"Ranking dos mais vendidos: Nº 120,783 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,6",32 avaliações de clientes,"['A Grande Desistencia Historica', 'A Volta do Estado Planejador: Neoliberalismo em Xeque', 'Os ricos e os pobres: O Brasil e a desigualdade', 'Como a China Escapou da Terapia de Choque: o Debate da Reforma de Mercado', 'Missão economia: Um guia inovador para mudar o capitalismo', 'Icebergs à Deriva: o Trabalho nas Plataformas Digitais']"
https://www.amazon.com.br/Volta-Estado-Planejador-Neoliberalismo-Xeque/dp/8569220804/,A Volta do Estado Planejador: Neoliberalismo em Xeque,"['Livros', 'Política, Filosofia e Ciências Sociais', 'Governo e Política']","O liberalismo à brasileira almeja empreender uma reforma do Estado, conluiando-se com as forças políticas mais reacionárias e retrógradas do país e entregando a soberania aos caprichos dos mercados. Trata-se, certamente, de uma das mais engenhosas arrumações que a velha oligarquia brasileira imaginou para continuar no papel de sátrapas do Império.Do prefácio de Luiz Gonzaga BelluzzoA Editora Contracorrente tem a satisfação de anunciar a publicação do livro A volta do Estado planejador: neoliberalismo em xeque, organizado pelo professor Gilberto Maringoni.Trata-se de uma obra cuidadosamente produzida, resultado de um esforço plural de notáveis autores oriundos de distintas correntes de pensamento que têm a saudável pretensão de enfrentar o tabu histórico de que o Estado seria responsável por quase todos os pecados passados, presentes e futuros da sociedade.O livro cobre alguns aspectos dos dilemas do desenvolvimento em meio a pesadas turbulências, em especial aqueles voltados para áreas políticas, econômicas e sociais.A partir das contribuições de Adalberto Cardoso, Aloizio Mercadante, André Lara Resende, André Roncaglia de Carvalho, Antonio Corrêa de Lacerda, David Decccache, Dennis de Oliveira, Franklin Martins; Gilberto Maringoni, Isabella Nogueira, Ivan Colangelo Salomão, João Sicsú, José Luís Fiori, José Sergio Gabrielli de Azevedo, Juliane Furno, Juliano Medeiros, Leda Maria Paulani, Mário Bernardini, Paulo Gala, Paulo Kliass, Pedro Cezar Dutra Fonseca, Renata Lins, Rosa Maria Marques, Walter Sorrentino e William Nozaki, as leitoras e leitores têm em mãos um material decisivo para as lutas que se travarão nos próximos anos pela reabilitação do Estado brasileiro.",Editora : Editora Contracorrente; 1ª edição (24 janeiro 2022),Capa comum : 500 páginas,ISBN-10 : 8569220804,ISBN-13 : 978-8569220800,"Ranking dos mais vendidos: Nº 19,881 em Livros (Conheça o Top 100 na categoria Livros)","Avaliações dos clientes: 4,7",39 avaliações de clientes,"['A Grande Desistencia Historica', 'Camisa de força ideológica: A crise da macroeconomia', 'O neocolonialismo à espreita: Mudanças estruturais na sociedade brasileira', 'Missão economia: Um guia inovador para mudar o capitalismo', 'BIDENOMICS NOS TRÓPICOS', 'O estado empreendedor']"
